ID,Title,Alternative Title (en),Media Type,Status,Premiered Season,Genres,User Score,Number of Ratings,Number of Members,Studios,Rating
352,Motto! Ojamajo Doremi,N/A,tv,finished_airing,Winter 2001,"Comedy, Fantasy",7.45,11147,22977,Toei Animation,g
909,Geneshaft,N/A,tv,finished_airing,Spring 2001,"Adventure, Mecha, Sci-Fi, Space",6.29,5896,15182,"Satelight, Studio Gazelle",pg_13
289,Comic Party,Comic Party,tv,finished_airing,Spring 2001,"Comedy, Drama, Otaku Culture",6.57,8530,21018,OLM,pg_13
555,Koutetsu Tenshi Kurumi 2,Steel Angel Kurumi 2,tv,finished_airing,Spring 2001,"Comedy, Girls Love, Mecha, Sci-Fi",6.27,5833,12817,OLM,r+
1005,Star Ocean EX,Star Ocean EX,tv,finished_airing,Spring 2001,"Adventure, Fantasy, Sci-Fi, Shounen",6.58,6373,13852,Studio Deen,pg_13
836,Sister Princess,N/A,tv,finished_airing,Spring 2001,"Comedy, Drama, Harem, Romance",6.39,9571,26136,Zexcs,pg_13
403,Hanaukyou Maid-tai,N/A,tv,finished_airing,Spring 2001,"Comedy, Ecchi, Harem, Romance, Shounen",6.57,14276,33572,Daume,r+
21,One Piece,One Piece,tv,currently_airing,Fall 1999,"Action, Adventure, Fantasy, Shounen",8.72,1394419,2456251,Toei Animation,pg_13
3545,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,N/A,tv,finished_airing,Summer 1996,"Adult Cast, Comedy, Detective, Gag Humor, Shounen",7.78,7387,19956,Gallop,pg_13
2471,Doraemon (1979),Doraemon,tv,finished_airing,Spring 1979,"Adventure, Anthropomorphic, Comedy, Fantasy, Kids, Sci-Fi, Shounen",7.86,39342,66089,Shin-Ei Animation,pg
253,Jungle wa Itsumo Hare nochi Guu,Haré+Guu,tv,finished_airing,Spring 2001,"Comedy, Gag Humor, School, Shounen, Slice of Life",7.8,14767,35238,Shin-Ei Animation,pg_13
966,Crayon Shin-chan,Shin Chan,tv,currently_airing,Spring 1992,"Comedy, Ecchi, School, Seinen",7.8,41799,87017,Shin-Ei Animation,g
397,Seikai no Senki II,Banner of the Stars II,tv,finished_airing,Summer 2001,"Action, Military, Romance, Sci-Fi, Space",7.78,12346,24688,Sunrise,pg_13
235,Meitantei Conan,Case Closed,tv,currently_airing,Winter 1996,"Adventure, Comedy, Detective, Mystery, Shounen",8.17,163068,357650,TMS Entertainment,pg_13
5,Cowboy Bebop: Tengoku no Tobira,Cowboy Bebop: The Movie,movie,finished_airing,Summer 2001,"Action, Adult Cast, Sci-Fi, Space",8.38,220683,388874,Bones,r
249,InuYasha,InuYasha,tv,finished_airing,Fall 2000,"Action, Adventure, Fantasy, Historical, Love Polygon, Mythology, Romance, Shounen, Time Travel",7.87,399021,818570,Sunrise,pg_13
263,Hajime no Ippo,Fighting Spirit,tv,finished_airing,Fall 2000,"Combat Sports, Shounen, Sports",8.77,307703,624119,Madhouse,pg_13
199,Sen to Chihiro no Kamikakushi,Spirited Away,movie,finished_airing,Summer 2001,"Adventure, Award Winning, Fantasy, Mythology",8.77,1334140,1907831,Studio Ghibli,pg
154,Shaman King,Shaman King,tv,finished_airing,Summer 2001,"Action, Adventure, Shounen, Supernatural",7.73,198416,372504,Xebec,pg_13
120,Fruits Basket,Fruits Basket,tv,finished_airing,Summer 2001,"Drama, Love Polygon, Romance, School, Shoujo, Supernatural",7.69,287097,549131,Studio Deen,pg_13
233,Daa! Daa! Daa!,N/A,tv,finished_airing,Spring 2000,"Childcare, Comedy, Sci-Fi, Shoujo",7.63,12197,26621,J.C.Staff,g
836,Sister Princess,N/A,tv,finished_airing,Spring 2001,"Comedy, Drama, Harem, Romance",6.39,9571,26136,Zexcs,pg_13
383,Galaxy Angel,N/A,tv,finished_airing,Spring 2001,"Comedy, Sci-Fi",7.01,12157,30515,Madhouse,pg_13
1728,Super GALS! Kotobuki Ran,Super GALS!,tv,finished_airing,Spring 2001,"Comedy, Shoujo",7.39,8707,23674,Pierrot,pg_13
1164,Mahou Senshi Louie,Rune Soldier,tv,finished_airing,Spring 2001,"Action, Adventure, Comedy, Fantasy",7.15,9713,23651,J.C.Staff,pg_13
4794,Pokemon: Pikachu no Dokidoki Kakurenbo,Pokémon: Pikachu's Pikaboo,movie,finished_airing,Summer 2001,"Adventure, Comedy, Fantasy, Kids",6.49,7955,16365,OLM,pg
3032,Digimon Tamers: Boukensha-tachi no Tatakai,Digimon Tamers: Battle of Adventurers,movie,finished_airing,Summer 2001,"Adventure, Drama, Sci-Fi",6.95,11475,22959,Toei Animation,pg
352,Motto! Ojamajo Doremi,N/A,tv,finished_airing,Winter 2001,"Comedy, Fantasy",7.45,11147,22977,Toei Animation,g
52,Kidou Tenshi Angelic Layer,Battle Doll Angelic Layer,tv,finished_airing,Spring 2001,"Award Winning, Comedy, Drama, Sci-Fi, Shounen, Strategy Game",7.26,29523,60208,Bones,pg_13
508,Tottoko Hamtarou,Hamtaro,tv,finished_airing,Summer 2000,"Adventure, Anthropomorphic, Comedy, Kids",7.01,30396,62008,TMS Entertainment,g
1119,Pokemon Movie 04: Celebi Toki wo Koeta Deai,Pokémon 4Ever,movie,finished_airing,Summer 2001,"Adventure, Comedy, Drama, Fantasy, Kids",6.91,100701,159249,OLM,pg
272,Noir,Noir,tv,finished_airing,Spring 2001,"Action, Drama, Mystery, Organized Crime",7.28,40460,116962,Bee Train,pg_13
874,Digimon Tamers,Digimon Tamers,tv,finished_airing,Spring 2001,"Adventure, Comedy, Fantasy, Isekai",7.64,126152,203052,Toei Animation,pg
481,Yu☆Gi☆Oh! Duel Monsters,Yu-Gi-Oh!,tv,finished_airing,Spring 2000,"Action, Adventure, Fantasy, Shounen, Strategy Game",7.49,257635,407869,Gallop,pg_13
527,Pokemon,Pokémon,tv,finished_airing,Spring 1997,"Action, Adventure, Comedy, Fantasy, Kids",7.4,407862,647194,OLM,pg
288,Bakuten Shoot Beyblade,Beyblade,tv,finished_airing,Winter 2001,"Adventure, Comedy, Kids, Sports",6.78,73779,116896,Madhouse,pg
567,The Big O,The Big O,tv,finished_airing,Fall 1999,"Action, Adult Cast, Mecha, Mystery, Psychological, Sci-Fi",7.53,39265,100396,Sunrise,pg_13
168,s.CRY.ed,s-CRY-ed,tv,finished_airing,Summer 2001,"Action, Adventure, Drama, Sci-Fi, Super Power",7.36,39356,84887,Sunrise,pg_13
551,Grappler Baki: Saidai Tournament-hen,Baki the Grappler: Saidai Tournament-hen,tv,finished_airing,Summer 2001,"Combat Sports, Gore, Shounen, Sports",7.48,53235,96140,Group TAC,r
1361,Final Fantasy: The Spirits Within,Final Fantasy: The Spirits Within,movie,finished_airing,Summer 2001,Sci-Fi,6.3,49490,71994,Square Pictures,pg_13
509,I My Me! Strawberry Eggs,I My Me! Strawberry Eggs,tv,finished_airing,Summer 2001,"Comedy, Crossdressing, Drama, Romance, School",6.74,20384,39915,TNK,pg_13
6560,Popee the Performer,Popee the Clown,tv,finished_airing,Winter 2000,"Avant Garde, Comedy, Gag Humor",7.26,5156,11739,Zuiyo,r
1028,Arete Hime,Princess Arete,movie,finished_airing,Summer 2001,Fantasy,6.89,5258,14417,Studio 4°C,g
21,One Piece,One Piece,tv,currently_airing,Fall 1999,"Action, Adventure, Fantasy, Shounen",8.72,1394419,2456251,Toei Animation,pg_13
135,Hikaru no Go,Hikaru no Go,tv,finished_airing,Fall 2001,"Comedy, Drama, School, Shounen, Strategy Game, Supernatural",8.07,64541,142126,Pierrot,pg_13
2471,Doraemon (1979),Doraemon,tv,finished_airing,Spring 1979,"Adventure, Anthropomorphic, Comedy, Fantasy, Kids, Sci-Fi, Shounen",7.86,39342,66089,Shin-Ei Animation,pg
3545,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,N/A,tv,finished_airing,Summer 1996,"Adult Cast, Comedy, Detective, Gag Humor, Shounen",7.78,7387,19956,Gallop,pg_13
22,Tennis no Oujisama,The Prince of Tennis,tv,finished_airing,Fall 2001,"School, Shounen, Sports",7.85,85948,189295,Trans Arts,pg_13
966,Crayon Shin-chan,Shin Chan,tv,currently_airing,Spring 1992,"Comedy, Ecchi, School, Seinen",7.8,41799,87017,Shin-Ei Animation,g
249,InuYasha,InuYasha,tv,finished_airing,Fall 2000,"Action, Adventure, Fantasy, Historical, Love Polygon, Mythology, Romance, Shounen, Time Travel",7.87,399021,818570,Sunrise,pg_13
263,Hajime no Ippo,Fighting Spirit,tv,finished_airing,Fall 2000,"Combat Sports, Shounen, Sports",8.77,307703,624119,Madhouse,pg_13
235,Meitantei Conan,Case Closed,tv,currently_airing,Winter 1996,"Adventure, Comedy, Detective, Mystery, Shounen",8.17,163068,357650,TMS Entertainment,pg_13
874,Digimon Tamers,Digimon Tamers,tv,finished_airing,Spring 2001,"Adventure, Comedy, Fantasy, Isekai",7.64,126152,203052,Toei Animation,pg
154,Shaman King,Shaman King,tv,finished_airing,Summer 2001,"Action, Adventure, Shounen, Supernatural",7.73,198416,372504,Xebec,pg_13
120,Fruits Basket,Fruits Basket,tv,finished_airing,Summer 2001,"Drama, Love Polygon, Romance, School, Shoujo, Supernatural",7.69,287097,549131,Studio Deen,pg_13
831,Chicchana Yukitsukai Sugar,A Little Snow Fairy Sugar,tv,finished_airing,Fall 2001,"Comedy, Fantasy",7.07,11055,25042,J.C.Staff,pg
233,Daa! Daa! Daa!,N/A,tv,finished_airing,Spring 2000,"Childcare, Comedy, Sci-Fi, Shoujo",7.63,12197,26621,J.C.Staff,g
567,The Big O,The Big O,tv,finished_airing,Fall 1999,"Action, Adult Cast, Mecha, Mystery, Psychological, Sci-Fi",7.53,39265,100396,Sunrise,pg_13
452,InuYasha Movie 1: Toki wo Koeru Omoi,InuYasha the Movie: Affections Touching Across Time,movie,finished_airing,Fall 2001,"Action, Adventure, Fantasy, Historical, Mythology, Romance, Shounen, Time Travel",7.56,58115,105965,Sunrise,pg_13
866,Slayers Premium,N/A,movie,finished_airing,Fall 2001,"Action, Adventure, Comedy, Fantasy",7.15,10013,20530,HAL Film Maker,pg_13
352,Motto! Ojamajo Doremi,N/A,tv,finished_airing,Winter 2001,"Comedy, Fantasy",7.45,11147,22977,Toei Animation,g
1728,Super GALS! Kotobuki Ran,Super GALS!,tv,finished_airing,Spring 2001,"Comedy, Shoujo",7.39,8707,23674,Pierrot,pg_13
551,Grappler Baki: Saidai Tournament-hen,Baki the Grappler: Saidai Tournament-hen,tv,finished_airing,Summer 2001,"Combat Sports, Gore, Shounen, Sports",7.48,53235,96140,Group TAC,r
156,X,X,tv,finished_airing,Fall 2001,"Action, Drama, Fantasy, Mystery, Shoujo, Super Power",7.38,36021,85359,Madhouse,r+
181,Vandread: The Second Stage,Vandread: The Second Stage,tv,finished_airing,Fall 2001,"Action, Ecchi, Mecha, Sci-Fi, Space",7.38,32458,55579,Gonzo,pg_13
1614,Captain Tsubasa: Road to 2002,Captain Tsubasa,tv,finished_airing,Fall 2001,"Shounen, Sports, Team Sports",7.45,37725,60604,Group TAC,pg_13
168,s.CRY.ed,s-CRY-ed,tv,finished_airing,Summer 2001,"Action, Adventure, Drama, Sci-Fi, Super Power",7.36,39356,84887,Sunrise,pg_13
508,Tottoko Hamtarou,Hamtaro,tv,finished_airing,Summer 2000,"Adventure, Anthropomorphic, Comedy, Kids",7.01,30396,62008,TMS Entertainment,g
2390,Hoshi no Kirby,Kirby: Right Back at Ya!,tv,finished_airing,Fall 2001,"Action, Adventure, Comedy, Fantasy, Parody",6.92,17813,35364,Studio Sign,pg
1678,Cyborg 009: The Cyborg Soldier,Cyborg 009,tv,finished_airing,Fall 2001,"Action, Adventure, Sci-Fi, Shounen",7.25,13312,35680,Japan Vistec,pg_13
682,Otogi Story Tenshi no Shippo,Angel Tales,tv,finished_airing,Fall 2001,"Comedy, Fantasy, Harem, Romance",6.5,6428,16202,Tokyo Kids,pg_13
276,Mahoromatic: Automatic Maiden,Mahoromatic: Automatic Maiden,tv,finished_airing,Fall 2001,"Comedy, Ecchi, Military, Romance, Sci-Fi, Seinen",7.14,27305,66404,"Gainax, Shaft",r+
270,Hellsing,Hellsing,tv,finished_airing,Fall 2001,"Action, Adult Cast, Gore, Horror, Seinen, Supernatural, Vampire",7.49,378227,747211,Gonzo,r
527,Pokemon,Pokémon,tv,finished_airing,Spring 1997,"Action, Adventure, Comedy, Fantasy, Kids",7.4,407862,647194,OLM,pg
481,Yu☆Gi☆Oh! Duel Monsters,Yu-Gi-Oh!,tv,finished_airing,Spring 2000,"Action, Adventure, Fantasy, Shounen, Strategy Game",7.49,257635,407869,Gallop,pg_13
246,Groove Adventure Rave,Rave Master,tv,finished_airing,Fall 2001,"Action, Adventure, Comedy, Fantasy, Romance, Shounen",7.2,41801,103008,Studio Deen,pg_13
6560,Popee the Performer,Popee the Clown,tv,finished_airing,Winter 2000,"Avant Garde, Comedy, Gag Humor",7.26,5156,11739,Zuiyo,r
288,Bakuten Shoot Beyblade,Beyblade,tv,finished_airing,Winter 2001,"Adventure, Comedy, Kids, Sports",6.78,73779,116896,Madhouse,pg
567,The Big O,The Big O,tv,finished_airing,Fall 1999,"Action, Adult Cast, Mecha, Mystery, Psychological, Sci-Fi",7.53,39265,100396,Sunrise,pg_13
3545,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,N/A,tv,finished_airing,Summer 1996,"Adult Cast, Comedy, Detective, Gag Humor, Shounen",7.78,7387,19956,Gallop,pg_13
21,One Piece,One Piece,tv,currently_airing,Fall 1999,"Action, Adventure, Fantasy, Shounen",8.72,1394419,2456251,Toei Animation,pg_13
966,Crayon Shin-chan,Shin Chan,tv,currently_airing,Spring 1992,"Comedy, Ecchi, School, Seinen",7.8,41799,87017,Shin-Ei Animation,g
2471,Doraemon (1979),Doraemon,tv,finished_airing,Spring 1979,"Adventure, Anthropomorphic, Comedy, Fantasy, Kids, Sci-Fi, Shounen",7.86,39342,66089,Shin-Ei Animation,pg
135,Hikaru no Go,Hikaru no Go,tv,finished_airing,Fall 2001,"Comedy, Drama, School, Shounen, Strategy Game, Supernatural",8.07,64541,142126,Pierrot,pg_13
263,Hajime no Ippo,Fighting Spirit,tv,finished_airing,Fall 2000,"Combat Sports, Shounen, Sports",8.77,307703,624119,Madhouse,pg_13
233,Daa! Daa! Daa!,N/A,tv,finished_airing,Spring 2000,"Childcare, Comedy, Sci-Fi, Shoujo",7.63,12197,26621,J.C.Staff,g
1728,Super GALS! Kotobuki Ran,Super GALS!,tv,finished_airing,Spring 2001,"Comedy, Shoujo",7.39,8707,23674,Pierrot,pg_13
71,Full Metal Panic!,Full Metal Panic!,tv,finished_airing,Winter 2002,"Action, Comedy, Mecha, Military, Sci-Fi",7.59,245129,508201,Gonzo,r
353,Ojamajo Doremi Dokkaan!,N/A,tv,finished_airing,Winter 2002,"Comedy, Fantasy",7.72,8299,18466,Toei Animation,g
249,InuYasha,InuYasha,tv,finished_airing,Fall 2000,"Action, Adventure, Fantasy, Historical, Love Polygon, Mythology, Romance, Shounen, Time Travel",7.87,399021,818570,Sunrise,pg_13
481,Yu☆Gi☆Oh! Duel Monsters,Yu-Gi-Oh!,tv,finished_airing,Spring 2000,"Action, Adventure, Fantasy, Shounen, Strategy Game",7.49,257635,407869,Gallop,pg_13
154,Shaman King,Shaman King,tv,finished_airing,Summer 2001,"Action, Adventure, Shounen, Supernatural",7.73,198416,372504,Xebec,pg_13
22,Tennis no Oujisama,The Prince of Tennis,tv,finished_airing,Fall 2001,"School, Shounen, Sports",7.85,85948,189295,Trans Arts,pg_13
874,Digimon Tamers,Digimon Tamers,tv,finished_airing,Spring 2001,"Adventure, Comedy, Fantasy, Isekai",7.64,126152,203052,Toei Animation,pg
235,Meitantei Conan,Case Closed,tv,currently_airing,Winter 1996,"Adventure, Comedy, Detective, Mystery, Shounen",8.17,163068,357650,TMS Entertainment,pg_13
165,RahXephon,RahXephon,tv,finished_airing,Winter 2002,"Action, Award Winning, Drama, Mecha, Music, Mystery, Psychological, Romance, Sci-Fi, Suspense",7.37,44088,122506,Bones,pg_13
527,Pokemon,Pokémon,tv,finished_airing,Spring 1997,"Action, Adventure, Comedy, Fantasy, Kids",7.4,407862,647194,OLM,pg
156,X,X,tv,finished_airing,Fall 2001,"Action, Drama, Fantasy, Mystery, Shoujo, Super Power",7.38,36021,85359,Madhouse,r+
1614,Captain Tsubasa: Road to 2002,Captain Tsubasa,tv,finished_airing,Fall 2001,"Shounen, Sports, Team Sports",7.45,37725,60604,Group TAC,pg_13
3033,Digimon Tamers: Bousou Digimon Tokkyuu,Digimon Tamers: Runaway Locomon,movie,finished_airing,Winter 2002,"Adventure, Comedy, Sci-Fi",7.05,13702,26620,Toei Animation,pg
1678,Cyborg 009: The Cyborg Soldier,Cyborg 009,tv,finished_airing,Fall 2001,"Action, Adventure, Sci-Fi, Shounen",7.25,13312,35680,Japan Vistec,pg_13
1157,Final Fantasy: Unlimited,N/A,tv,finished_airing,Fall 2001,"Action, Adventure, Fantasy, Sci-Fi",6.17,17054,37988,Gonzo,pg_13
831,Chicchana Yukitsukai Sugar,A Little Snow Fairy Sugar,tv,finished_airing,Fall 2001,"Comedy, Fantasy",7.07,11055,25042,J.C.Staff,pg
1019,Honoo no Mirage,Mirage of Blaze,tv,finished_airing,Winter 2002,"Action, Boys Love, Drama, Historical, Reincarnation, School, Shoujo, Supernatural",6.49,8291,24938,"Madhouse, Studio Matrix",pg_13
2386,One Piece: Yume no Soccer Ou!,One Piece: Dream Soccer King,movie,finished_airing,Winter 2002,"Comedy, Fantasy, Shounen, Sports, Team Sports",7.08,25779,47362,Toei Animation,pg_13
508,Tottoko Hamtarou,Hamtaro,tv,finished_airing,Summer 2000,"Adventure, Anthropomorphic, Comedy, Kids",7.01,30396,62008,TMS Entertainment,g
246,Groove Adventure Rave,Rave Master,tv,finished_airing,Fall 2001,"Action, Adventure, Comedy, Fantasy, Romance, Shounen",7.2,41801,103008,Studio Deen,pg_13
195,Onegai☆Teacher,Please Teacher!,tv,finished_airing,Winter 2002,"Drama, Romance, School, Sci-Fi",7.09,96745,180981,Daume,pg_13
461,One Piece Movie 03: Chinjuu-jima no Chopper Oukoku,One Piece: Chopper Kingdom of Strange Animal Island,movie,finished_airing,Winter 2002,"Action, Adventure, Fantasy, Shounen",6.83,51871,90810,Toei Animation,pg_13
144,Kanon,N/A,tv,finished_airing,Winter 2002,"Drama, Romance, Supernatural",7.06,27874,67674,Toei Animation,g
1669,Bakuten Shoot Beyblade 2002,Beyblade V-Force,tv,finished_airing,Winter 2002,"Action, Adventure, Comedy, Sci-Fi, Shounen",6.73,44044,70221,Nippon Animation,pg
1707,Kinnikuman II Sei,Ultimate Muscle,tv,finished_airing,Winter 2002,"Combat Sports, Comedy, Sci-Fi, Sports",6.91,9533,18505,Toei Animation,pg_13
2390,Hoshi no Kirby,Kirby: Right Back at Ya!,tv,finished_airing,Fall 2001,"Action, Adventure, Comedy, Fantasy, Parody",6.92,17813,35364,Studio Sign,pg
2655,Doraemon Movie 23: Nobita to Robot Kingdom,Doraemon the Movie: Nobita in the Robot Kingdom,movie,finished_airing,Winter 2002,"Adventure, Comedy, Fantasy, Kids, Shounen",7.24,6834,10834,Shin-Ei Animation,pg
652,Galaxy Angel Z,N/A,tv,finished_airing,Winter 2002,"Comedy, Sci-Fi",7.15,5388,11290,Madhouse,pg
135,Hikaru no Go,Hikaru no Go,tv,finished_airing,Fall 2001,"Comedy, Drama, School, Shounen, Strategy Game, Supernatural",8.07,64541,142126,Pierrot,pg_13
235,Meitantei Conan,Case Closed,tv,currently_airing,Winter 1996,"Adventure, Comedy, Detective, Mystery, Shounen",8.17,163068,357650,TMS Entertainment,pg_13
21,One Piece,One Piece,tv,currently_airing,Fall 1999,"Action, Adventure, Fantasy, Shounen",8.72,1394419,2456251,Toei Animation,pg_13
3545,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,N/A,tv,finished_airing,Summer 1996,"Adult Cast, Comedy, Detective, Gag Humor, Shounen",7.78,7387,19956,Gallop,pg_13
1365,Meitantei Conan Movie 06: Baker Street no Bourei,Case Closed Movie 06: The Phantom of Baker Street,movie,finished_airing,Spring 2002,"Adventure, Detective, Mystery, Shounen",8.29,48290,80208,TMS Entertainment,pg_13
353,Ojamajo Doremi Dokkaan!,N/A,tv,finished_airing,Winter 2002,"Comedy, Fantasy",7.72,8299,18466,Toei Animation,g
1707,Kinnikuman II Sei,Ultimate Muscle,tv,finished_airing,Winter 2002,"Combat Sports, Comedy, Sci-Fi, Sports",6.91,9533,18505,Toei Animation,pg_13
492,Armitage III: Dual-Matrix,N/A,movie,finished_airing,Spring 2002,"Action, Mecha, Sci-Fi",6.8,10221,19518,AIC,r+
183,Whistle!,N/A,tv,finished_airing,Spring 2002,"School, Shounen, Sports, Team Sports",7.36,7262,15333,Studio Comet,g
337,Psychic Academy,Psychic Academy,tv,finished_airing,Spring 2002,"Comedy, Ecchi, Love Polygon, Romance, School, Seinen, Super Power",6.18,5055,12258,E&G Films,pg_13
122,Full Moon wo Sagashite,Searching for the Full Moon,tv,finished_airing,Spring 2002,"Comedy, Drama, Music, Romance, Shoujo, Showbiz, Supernatural",7.93,48800,112196,Studio Deen,pg_13
53,Ai Yori Aoshi,Ai Yori Aoshi,tv,finished_airing,Spring 2002,"Comedy, Drama, Harem, Romance, Seinen",7.1,54659,113517,J.C.Staff,pg_13
165,RahXephon,RahXephon,tv,finished_airing,Winter 2002,"Action, Award Winning, Drama, Mecha, Music, Mystery, Psychological, Romance, Sci-Fi, Suspense",7.37,44088,122506,Bones,pg_13
153,Juuni Kokuki,The Twelve Kingdoms,tv,finished_airing,Spring 2002,"Action, Adventure, Fantasy, Isekai",8.01,47076,158810,Pierrot,pg_13
66,Azumanga Daiou The Animation,Azumanga Daioh: The Animation,tv,finished_airing,Spring 2002,"CGDCT, Comedy, Gag Humor, School",8.04,166552,382325,J.C.Staff,pg_13
246,Groove Adventure Rave,Rave Master,tv,finished_airing,Fall 2001,"Action, Adventure, Comedy, Fantasy, Romance, Shounen",7.2,41801,103008,Studio Deen,pg_13
306,Abenobashi Mahou☆Shoutengai,Magical☆Shopping Arcade Abenobashi,tv,finished_airing,Spring 2002,"Award Winning, Comedy, Ecchi, Fantasy, Isekai, Parody",7.22,35550,93537,Madhouse,r+
527,Pokemon,Pokémon,tv,finished_airing,Spring 1997,"Action, Adventure, Comedy, Fantasy, Kids",7.4,407862,647194,OLM,pg
687,Tokyo Mew Mew,Mew Mew Power,tv,finished_airing,Spring 2002,"Mahou Shoujo, Romance, Sci-Fi, Shoujo",7.09,76709,159737,Pierrot,pg_13
48,.hack//Sign,.hack//Sign,tv,finished_airing,Spring 2002,"Adventure, Fantasy, Mystery, Video Game",6.94,85700,187043,Bee Train,pg_13
481,Yu☆Gi☆Oh! Duel Monsters,Yu-Gi-Oh!,tv,finished_airing,Spring 2000,"Action, Adventure, Fantasy, Shounen, Strategy Game",7.49,257635,407869,Gallop,pg_13
59,Chobits,Chobits,tv,finished_airing,Spring 2002,"Comedy, Drama, Ecchi, Romance, Sci-Fi, Seinen",7.39,258257,493490,Madhouse,pg_13
71,Full Metal Panic!,Full Metal Panic!,tv,finished_airing,Winter 2002,"Action, Comedy, Mecha, Military, Sci-Fi",7.59,245129,508201,Gonzo,r
249,InuYasha,InuYasha,tv,finished_airing,Fall 2000,"Action, Adventure, Fantasy, Historical, Love Polygon, Mythology, Romance, Shounen, Time Travel",7.87,399021,818570,Sunrise,pg_13
154,Shaman King,Shaman King,tv,finished_airing,Summer 2001,"Action, Adventure, Shounen, Supernatural",7.73,198416,372504,Xebec,pg_13
966,Crayon Shin-chan,Shin Chan,tv,currently_airing,Spring 1992,"Comedy, Ecchi, School, Seinen",7.8,41799,87017,Shin-Ei Animation,g
22,Tennis no Oujisama,The Prince of Tennis,tv,finished_airing,Fall 2001,"School, Shounen, Sports",7.85,85948,189295,Trans Arts,pg_13
1744,Wagamama☆Fairy Mirumo de Pon!,Mirmo Zibang!,tv,finished_airing,Spring 2002,"Adventure, Comedy, Drama, Fantasy, Romance, School, Shoujo",7.3,9198,20884,Studio Hibari,g
1132,Digimon Frontier,Digimon Frontier,tv,finished_airing,Spring 2002,"Action, Adventure, Comedy, Drama, Fantasy, Isekai",7.16,98777,160366,Toei Animation,pg
567,The Big O,The Big O,tv,finished_airing,Fall 1999,"Action, Adult Cast, Mecha, Mystery, Psychological, Sci-Fi",7.53,39265,100396,Sunrise,pg_13
1133,Tenchi Muyou! GXP,N/A,tv,finished_airing,Spring 2002,"Action, Comedy, Detective, Harem, Mecha, Sci-Fi, Space",7.14,15192,32516,AIC,pg_13
1669,Bakuten Shoot Beyblade 2002,Beyblade V-Force,tv,finished_airing,Winter 2002,"Action, Adventure, Comedy, Sci-Fi, Shounen",6.73,44044,70221,Nippon Animation,pg
1678,Cyborg 009: The Cyborg Soldier,Cyborg 009,tv,finished_airing,Fall 2001,"Action, Adventure, Sci-Fi, Shounen",7.25,13312,35680,Japan Vistec,pg_13
175,Tokyo Underground,Tokyo Underground,tv,finished_airing,Spring 2002,"Action, Adventure, Romance, Sci-Fi, Shounen, Super Power",6.58,12101,30615,Pierrot,pg_13
260,Happy☆Lesson (TV),N/A,tv,finished_airing,Spring 2002,"Comedy, Drama, Harem, Romance",6.6,12581,29598,Studio Hibari,pg_13
162,Pita Ten,Pita-Ten,tv,finished_airing,Spring 2002,"Comedy, Fantasy, Romance, School, Shounen",6.91,11078,24818,Madhouse,g
197,Rizelmine,N/A,tv,finished_airing,Spring 2002,"Comedy, Ecchi, Romance, School, Sci-Fi",6.5,11030,26198,"Madhouse, Imagin",r+
200,Tenshi na Konamaiki,Cheeky Angel,tv,finished_airing,Spring 2002,"Comedy, Magical Sex Shift, Romance, Shounen",7.42,10363,29215,TMS Entertainment,pg_13
2390,Hoshi no Kirby,Kirby: Right Back at Ya!,tv,finished_airing,Fall 2001,"Action, Adventure, Comedy, Fantasy, Parody",6.92,17813,35364,Studio Sign,pg
508,Tottoko Hamtarou,Hamtaro,tv,finished_airing,Summer 2000,"Adventure, Anthropomorphic, Comedy, Kids",7.01,30396,62008,TMS Entertainment,g
1614,Captain Tsubasa: Road to 2002,Captain Tsubasa,tv,finished_airing,Fall 2001,"Shounen, Sports, Team Sports",7.45,37725,60604,Group TAC,pg_13
107,Ou Dorobou Jing,Jing: King of Bandits,tv,finished_airing,Spring 2002,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",7.17,14960,38916,Studio Deen,pg_13
2471,Doraemon (1979),Doraemon,tv,finished_airing,Spring 1979,"Adventure, Anthropomorphic, Comedy, Fantasy, Kids, Sci-Fi, Shounen",7.86,39342,66089,Shin-Ei Animation,pg
1710,Rockman.EXE,MegaMan NT Warrior,tv,finished_airing,Spring 2002,"Action, Adventure, Comedy, Sci-Fi, Video Game",6.91,20494,40882,Xebec,pg_13
21,One Piece,One Piece,tv,currently_airing,Fall 1999,"Action, Adventure, Fantasy, Shounen",8.72,1394419,2456251,Toei Animation,pg_13
107,Ou Dorobou Jing,Jing: King of Bandits,tv,finished_airing,Spring 2002,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",7.17,14960,38916,Studio Deen,pg_13
1678,Cyborg 009: The Cyborg Soldier,Cyborg 009,tv,finished_airing,Fall 2001,"Action, Adventure, Sci-Fi, Shounen",7.25,13312,35680,Japan Vistec,pg_13
1614,Captain Tsubasa: Road to 2002,Captain Tsubasa,tv,finished_airing,Fall 2001,"Shounen, Sports, Team Sports",7.45,37725,60604,Group TAC,pg_13
353,Ojamajo Doremi Dokkaan!,N/A,tv,finished_airing,Winter 2002,"Comedy, Fantasy",7.72,8299,18466,Toei Animation,g
